x y
37.770388 -122.415963|37.770520 -122.415972|37.770653 -122.415980|37.770785 -122.415989|37.770917 -122.415997|37.771050 -122.416006|37.771182 -122.416015|37.771314 -122.416023|37.771446 -122.416032|37.771579 -122.416040|37.771711 -122.416049|37.771822 -122.416045|37.771929 -122.416040|37.772037 -122.416035|37.772145 -122.416030|37.772253 -122.416024|37.772360 -122.416019|37.772468 -122.416014|37.772576 -122.416009|37.772683 -122.416003|37.772791 -122.415998|37.772932 -122.415965|37.773082 -122.415924|37.773233 -122.415882|37.773384 -122.415841|37.773535 -122.415799|37.773686 -122.415757|37.773836 -122.415716|37.773987 -122.415674|37.774138 -122.415633|37.774289 -122.415591|37.774414 -122.415600|37.774525 -122.415638|37.774636 -122.415676|37.774748 -122.415714|37.774859 -122.415752|37.774970 -122.415789|37.775081 -122.415827|37.775192 -122.415865|37.775303 -122.415903|37.775415 -122.415941|37.775519 -122.415977|37.775618 -122.416011|37.775717 -122.416045|37.775815 -122.416079|37.775914 -122.416113|37.776013 -122.416147|37.776112 -122.416181|37.776210 -122.416215|37.776309 -122.416249|37.776408 -122.416283|37.776539 -122.416296|37.776721 -122.416280|37.776902 -122.416263|37.777083 -122.416246|37.777264 -122.416230|37.777445 -122.416213|37.777626 -122.416196|37.777807 -122.416179|37.777988 -122.416163|37.778170 -122.416146|37.778325 -122.416148|37.778416 -122.416198|37.778507 -122.416248|37.778598 -122.416298|37.778688 -122.416348|37.778779 -122.416399|37.778870 -122.416449|37.778960 -122.416499|37.779051 -122.416549|37.779142 -122.416599|37.779247 -122.416639|37.779426 -122.416625|37.779605 -122.416612|37.779784 -122.416598|37.779964 -122.416584|37.780143 -122.416571|37.780322 -122.416557|37.780501 -122.416543|37.780681 -122.416530|37.780860 -122.416516|37.781037 -122.416504|37.781168 -122.416528|37.781300 -122.416552|37.781431 -122.416576|37.781562 -122.416600|37.781693 -122.416624|37.781825 -122.416648|37.781956 -122.416672|37.782087 -122.416696|37.782218 -122.416720|37.782350 -122.416744|37.782475 -122.416734|37.782600 -122.416722|37.782726 -122.416709|37.782851 -122.416696|37.782976 -122.416684|37.783101 -122.416671|37.783226 -122.416658|37.783352 -122.416646|37.783477 -122.416633|37.783602 -122.416621|37.783748 -122.416683|37.783899 -122.416765|37.784049 -122.416847|37.784200 -122.416928|37.784351 -122.417010|37.784502 -122.417091|37.784653 -122.417173|37.784804 -122.417255|37.784955 -122.417336|37.785106 -122.417418|37.785259 -122.417430|37.785414 -122.417409|37.785569 -122.417389|37.785724 -122.417368|37.785879 -122.417348|37.786034 -122.417327|37.786188 -122.417307|37.786343 -122.417286|37.786498 -122.417266|37.786653 -122.417245|37.786811 -122.417213|37.786971 -122.417171|37.787131 -122.417130|37.787292 -122.417089|37.787452 -122.417047|37.787612 -122.417006|37.787772 -122.416964|37.787933 -122.416923|37.788093 -122.416882|37.788253 -122.416840|37.788399 -122.416835|37.788526 -122.416875|37.788654 -122.416916|37.788781 -122.416956|37.788909 -122.416997|37.789036 -122.417037|37.789163 -122.417078|37.789291 -122.417118|37.789418 -122.417159|37.789545 -122.417199|37.789665 -122.417241|37.789768 -122.417283|37.789871 -122.417326|37.789974 -122.417368|37.790078 -122.417411|37.790181 -122.417454|37.790284 -122.417496|37.790387 -122.417539|37.790490 -122.417581|37.790593 -122.417624|37.790712 -122.417651|37.790893 -122.417618|37.791073 -122.417584|37.791254 -122.417550|37.791434 -122.417516|37.791615 -122.417483|37.791795 -122.417449|37.791976 -122.417415|37.792156 -122.417382|37.792337 -122.417348|37.792514 -122.417311|37.792657 -122.417236|37.792799 -122.417161|37.792942 -122.417086|37.793084 -122.417011|37.793226 -122.416936|37.793369 -122.416861|37.793511 -122.416786|37.793654 -122.416711|37.793796 -122.416636|37.793938 -122.416561|37.794043 -122.416592|37.794147 -122.416628|37.794250 -122.416663|37.794353 -122.416698|37.794457 -122.416734|37.794560 -122.416769|37.794663 -122.416805|37.794767 -122.416840|37.794870 -122.416876|37.794973 -122.416911|37.795114 -122.416875|37.795262 -122.416825|37.795409 -122.416774|37.795557 -122.416724|37.795705 -122.416674|37.795852 -122.416624|37.796000 -122.416574|37.796147 -122.416523|37.796295 -122.416473|37.796443 -122.416423|37.796610 -122.416393|37.796784 -122.416372|37.796959 -122.416350|37.797134 -122.416328|37.797309 -122.416306|37.797483 -122.416285|37.797658 -122.416263|37.797833 -122.416241|37.798007 -122.416219|37.798182 -122.416198|37.798358 -122.416166|37.798535 -122.416128|37.798713 -122.416090|37.798890 -122.416051|37.799067 -122.416013|37.799244 -122.415975|37.799421 -122.415937|37.799599 -122.415898|37.799776 -122.415860|37.799953 -122.415822|37.800119 -122.415839|37.800273 -122.415917|37.800428 -122.415994|37.800582 -122.416071|37.800736 -122.416149|37.800891 -122.416226|37.801045 -122.416303|37.801200 -122.416381|37.801354 -122.416458|37.801508 -122.416535|37.801650 -122.416569|37.801768 -122.416523|37.801887 -122.416477|37.802006 -122.416432|37.802124 -122.416386|37.802243 -122.416340|37.802362 -122.416295|37.802480 -122.416249|37.802599 -122.416203|37.802718 -122.416158|37.802839 -122.416118|37.802967 -122.416099|37.803096 -122.416080|37.803224 -122.416061|37.803353 -122.416042|37.803481 -122.416023|37.803610 -122.416004|37.803738 -122.415985|37.803866 -122.415966|37.803995 -122.415947|37.804119 -122.415924|37.804209 -122.415877|37.804300 -122.415830|37.804390 -122.415783|37.804481 -122.415736|37.804571 -122.415689|37.804662 -122.415642|37.804752 -122.415595|37.804843 -122.415548|37.804933 -122.415501|37.805024 -122.415454
37.778635 -122.422035|37.778702 -122.422056|37.778769 -122.422077|37.778837 -122.422098|37.778904 -122.422119|37.778971 -122.422140|37.779038 -122.422161|37.779106 -122.422182|37.779173 -122.422203|37.779240 -122.422224|37.779307 -122.422245|37.779374 -122.422266|37.779442 -122.422287|37.779509 -122.422307|37.779576 -122.422328|37.779643 -122.422349|37.779710 -122.422370|37.779778 -122.422391|37.779845 -122.422412|37.779912 -122.422433|37.779979 -122.422454|37.780047 -122.422475|37.780114 -122.422496|37.780181 -122.422517|37.780248 -122.422538|37.780313 -122.422556|37.780373 -122.422567|37.780433 -122.422579|37.780493 -122.422590|37.780553 -122.422602|37.780613 -122.422613|37.780673 -122.422624|37.780733 -122.422636|37.780793 -122.422647|37.780853 -122.422659|37.780913 -122.422670|37.780973 -122.422682|37.781032 -122.422693|37.781092 -122.422704|37.781152 -122.422716|37.781212 -122.422727|37.781272 -122.422739|37.781332 -122.422750|37.781392 -122.422762|37.781452 -122.422773|37.781512 -122.422784|37.781572 -122.422796|37.781632 -122.422807|37.781692 -122.422819|37.781752 -122.422830|37.781822 -122.422852|37.781896 -122.422880|37.781971 -122.422907|37.782045 -122.422935|37.782120 -122.422962|37.782194 -122.422990|37.782269 -122.423017|37.782344 -122.423045|37.782418 -122.423072|37.782493 -122.423100|37.782567 -122.423127|37.782642 -122.423155|37.782716 -122.423182|37.782791 -122.423210|37.782865 -122.423237|37.782940 -122.423265|37.783015 -122.423292|37.783089 -122.423320|37.783164 -122.423347|37.783238 -122.423375|37.783313 -122.423402|37.783387 -122.423430|37.783462 -122.423457|37.783536 -122.423485|37.783611 -122.423512|37.783682 -122.423485|37.783752 -122.423458|37.783822 -122.423430|37.783893 -122.423403|37.783963 -122.423376|37.784034 -122.423349|37.784104 -122.423322|37.784175 -122.423294|37.784245 -122.423267|37.784316 -122.423240|37.784387 -122.423213|37.784457 -122.423186|37.784528 -122.423158|37.784598 -122.423131|37.784669 -122.423104|37.784739 -122.423077|37.784810 -122.423050|37.784880 -122.423022|37.784951 -122.422995|37.785021 -122.422968|37.785092 -122.422941|37.785162 -122.422914|37.785232 -122.422886|37.785303 -122.422859|37.785374 -122.422843|37.785445 -122.422850|37.785516 -122.422857|37.785587 -122.422864|37.785658 -122.422871|37.785729 -122.422878|37.785800 -122.422885|37.785871 -122.422892|37.785943 -122.422899|37.786014 -122.422906|37.786085 -122.422913|37.786156 -122.422920|37.786227 -122.422927|37.786298 -122.422934|37.786369 -122.422941|37.786440 -122.422948|37.786511 -122.422955|37.786583 -122.422962|37.786654 -122.422969|37.786725 -122.422976|37.786796 -122.422983|37.786867 -122.422990|37.786938 -122.422997|37.787009 -122.423004|37.787080 -122.423011|37.787129 -122.423023|37.787167 -122.423038|37.787206 -122.423053|37.787244 -122.423068|37.787282 -122.423083|37.787320 -122.423098|37.787358 -122.423112|37.787396 -122.423127|37.787434 -122.423142|37.787472 -122.423157|37.787510 -122.423172|37.787548 -122.423187|37.787586 -122.423202|37.787624 -122.423217|37.787662 -122.423232|37.787700 -122.423247|37.787738 -122.423262|37.787777 -122.423277|37.787815 -122.423291|37.787853 -122.423306|37.787891 -122.423321|37.787929 -122.423336|37.787967 -122.423351|37.788005 -122.423366|37.788043 -122.423381|37.788099 -122.423412|37.788156 -122.423443|37.788212 -122.423474|37.788268 -122.423505|37.788325 -122.423536|37.788381 -122.423567|37.788437 -122.423598|37.788494 -122.423629|37.788550 -122.423660|37.788607 -122.423691|37.788663 -122.423722|37.788719 -122.423753|37.788776 -122.423784|37.788832 -122.423815|37.788888 -122.423846|37.788945 -122.423877|37.789001 -122.423908|37.789057 -122.423939|37.789114 -122.423969|37.789170 -122.424000|37.789226 -122.424031|37.789283 -122.424062|37.789339 -122.424093|37.789395 -122.424124|37.789454 -122.424146|37.789515 -122.424149|37.789577 -122.424152|37.789638 -122.424155|37.789700 -122.424157|37.789761 -122.424160|37.789822 -122.424163|37.789884 -122.424166|37.789946 -122.424169|37.790007 -122.424172|37.790069 -122.424175|37.790130 -122.424178|37.790192 -122.424181|37.790253 -122.424183|37.790315 -122.424186|37.790376 -122.424189|37.790438 -122.424192|37.790499 -122.424195|37.790561 -122.424198|37.790622 -122.424201|37.790684 -122.424204|37.790745 -122.424206|37.790807 -122.424209|37.790868 -122.424212|37.790930 -122.424215|37.790983 -122.424235|37.791034 -122.424263|37.791084 -122.424292|37.791134 -122.424320|37.791184 -122.424349|37.791234 -122.424377|37.791284 -122.424406|37.791334 -122.424434|37.791385 -122.424463|37.791435 -122.424491|37.791485 -122.424520|37.791535 -122.424548|37.791585 -122.424576|37.791635 -122.424605|37.791686 -122.424633|37.791736 -122.424662|37.791786 -122.424690|37.791836 -122.424719|37.791886 -122.424747|37.791936 -122.424776|37.791986 -122.424804|37.792037 -122.424833|37.792087 -122.424861|37.792137 -122.424890|37.792187 -122.424918
37.778242 -122.423220|37.778378 -122.423290|37.778514 -122.423360|37.778650 -122.423431|37.778785 -122.423501|37.778921 -122.423571|37.779057 -122.423641|37.779193 -122.423711|37.779329 -122.423782|37.779465 -122.423852|37.779594 -122.423852|37.779720 -122.423804|37.779846 -122.423757|37.779972 -122.423710|37.780097 -122.423662|37.780223 -122.423615|37.780349 -122.423568|37.780475 -122.423520|37.780600 -122.423473|37.780723 -122.423437|37.780833 -122.423446|37.780943 -122.423455|37.781054 -122.423464|37.781164 -122.423473|37.781274 -122.423482|37.781384 -122.423491|37.781495 -122.423500|37.781605 -122.423509|37.781715 -122.423518|37.781871 -122.423527|37.782039 -122.423536|37.782206 -122.423545|37.782374 -122.423554|37.782542 -122.423563|37.782709 -122.423572|37.782877 -122.423581|37.783045 -122.423590|37.783212 -122.423599|37.783370 -122.423600|37.783511 -122.423589|37.783652 -122.423579|37.783793 -122.423568|37.783935 -122.423558|37.784076 -122.423547|37.784217 -122.423537|37.784358 -122.423526|37.784500 -122.423516|37.784641 -122.423505|37.784757 -122.423528|37.784872 -122.423550|37.784988 -122.423573|37.785103 -122.423595|37.785219 -122.423618|37.785334 -122.423640|37.785450 -122.423663|37.785565 -122.423685|37.785681 -122.423708|37.785797 -122.423727|37.785912 -122.423743|37.786028 -122.423759|37.786144 -122.423776|37.786260 -122.423792|37.786376 -122.423808|37.786492 -122.423824|37.786607 -122.423841|37.786723 -122.423857|37.786856 -122.423858|37.787057 -122.423801|37.787258 -122.423743|37.787459 -122.423685|37.787660 -122.423628|37.787862 -122.423570|37.788063 -122.423513|37.788264 -122.423455|37.788465 -122.423397|37.788666 -122.423340|37.788846 -122.423253|37.789021 -122.423159|37.789196 -122.423066|37.789371 -122.422972|37.789545 -122.422878|37.789720 -122.422784|37.789895 -122.422691|37.790070 -122.422597|37.790245 -122.422503|37.790422 -122.422439|37.790602 -122.422420|37.790782 -122.422401|37.790962 -122.422382|37.791142 -122.422363|37.791321 -122.422344|37.791501 -122.422325|37.791681 -122.422306|37.791861 -122.422287|37.792041 -122.422268|37.792210 -122.422307|37.792379 -122.422345|37.792548 -122.422384|37.792718 -122.422423|37.792887 -122.422462|37.793056 -122.422500|37.793225 -122.422539|37.793394 -122.422578|37.793563 -122.422617|37.793726 -122.422636|37.793883 -122.422644|37.794041 -122.422651|37.794198 -122.422658|37.794356 -122.422665|37.794513 -122.422673|37.794671 -122.422680|37.794828 -122.422687|37.794986 -122.422694|37.795138 -122.422693|37.795270 -122.422656|37.795401 -122.422620|37.795532 -122.422584|37.795664 -122.422547|37.795795 -122.422511|37.795927 -122.422474|37.796058 -122.422438|37.796189 -122.422402|37.796321 -122.422365|37.796508 -122.422389|37.796709 -122.422428|37.796910 -122.422467|37.797111 -122.422506|37.797312 -122.422544|37.797513 -122.422583|37.797714 -122.422622|37.797915 -122.422661|37.798116 -122.422700|37.798294 -122.422751|37.798435 -122.422822|37.798576 -122.422893|37.798717 -122.422964|37.798859 -122.423035|37.799000 -122.423106|37.799141 -122.423176|37.799282 -122.423247|37.799424 -122.423318|37.799565 -122.423389|37.799721 -122.423317|37.799876 -122.423245|37.800032 -122.423174|37.800187 -122.423102|37.800343 -122.423030|37.800498 -122.422958|37.800654 -122.422886|37.800809 -122.422815|37.800965 -122.422743|37.801107 -122.422710|37.801239 -122.422704|37.801372 -122.422697|37.801505 -122.422691|37.801638 -122.422684|37.801770 -122.422678|37.801903 -122.422671|37.802036 -122.422665|37.802169 -122.422658|37.802314 -122.422659|37.802508 -122.422692|37.802703 -122.422724|37.802897 -122.422756|37.803092 -122.422788|37.803286 -122.422821|37.803481 -122.422853|37.803675 -122.422885|37.803870 -122.422917|37.804064 -122.422950|37.804232 -122.422948|37.804392 -122.422938|37.804553 -122.422928|37.804714 -122.422918|37.804875 -122.422908|37.805035 -122.422898|37.805196 -122.422888|37.805357 -122.422878|37.805518 -122.422868|37.805653 -122.422880|37.805752 -122.422924|37.805851 -122.422968|37.805950 -122.423012|37.806048 -122.423056|37.806147 -122.423100|37.806246 -122.423144|37.806345 -122.423188|37.806443 -122.423232|37.806542 -122.423276|37.806672 -122.423208|37.806801 -122.423139|37.806931 -122.423071|37.807060 -122.423002|37.807190 -122.422934|37.807319 -122.422866|37.807449 -122.422797|37.807579 -122.422729|37.807708 -122.422660|37.807829 -122.422626|37.807943 -122.422613|37.808057 -122.422601|37.808171 -122.422589|37.808286 -122.422576|37.808400 -122.422564|37.808514 -122.422552|37.808628 -122.422539|37.808743 -122.422527|37.808874 -122.422509|37.809076 -122.422470|37.809278 -122.422431|37.809480 -122.422391|37.809682 -122.422352|37.809883 -122.422313|37.810085 -122.422274|37.810287 -122.422234|37.810489 -122.422195|37.810691 -122.422156|37.810826 -122.422140|37.810946 -122.422131|37.811065 -122.422121|37.811185 -122.422112|37.811304 -122.422103|37.811423 -122.422093|37.811543 -122.422084|37.811662 -122.422074|37.811781 -122.422065|37.811928 -122.422053|37.812115 -122.422037|37.812302 -122.422020|37.812490 -122.422004|37.812677 -122.421988|37.812864 -122.421972|37.813051 -122.421956|37.813239 -122.421940|37.813426 -122.421924|37.813613 -122.421908
37.777720 -122.416883|37.777877 -122.416831|37.778034 -122.416780|37.778191 -122.416728|37.778347 -122.416677|37.778504 -122.416625|37.778661 -122.416574|37.778818 -122.416522|37.778975 -122.416470|37.779132 -122.416419|37.779299 -122.416463|37.779468 -122.416530|37.779637 -122.416597|37.779806 -122.416664|37.779975 -122.416731|37.780144 -122.416798|37.780313 -122.416864|37.780482 -122.416931|37.780651 -122.416998|37.780832 -122.417009|37.781020 -122.416985|37.781208 -122.416961|37.781396 -122.416937|37.781584 -122.416914|37.781772 -122.416890|37.781960 -122.416866|37.782148 -122.416842|37.782336 -122.416818|37.782496 -122.416823|37.782618 -122.416867|37.782741 -122.416911|37.782863 -122.416955|37.782985 -122.416999|37.783108 -122.417043|37.783230 -122.417087|37.783352 -122.417131|37.783475 -122.417175|37.783609 -122.417192|37.783784 -122.417116|37.783958 -122.417040|37.784133 -122.416965|37.784308 -122.416889|37.784482 -122.416814|37.784657 -122.416738|37.784832 -122.416662|37.785006 -122.416587|37.785181 -122.416511|37.785355 -122.416432|37.785529 -122.416352|37.785703 -122.416273|37.785877 -122.416193|37.786052 -122.416114|37.786226 -122.416034|37.786400 -122.415955|37.786574 -122.415876|37.786748 -122.415796|37.786926 -122.415769|37.787105 -122.415750|37.787284 -122.415732|37.787463 -122.415714|37.787642 -122.415695|37.787821 -122.415677|37.788000 -122.415659|37.788179 -122.415641|37.788358 -122.415622|37.788523 -122.415572|37.788681 -122.415504|37.788839 -122.415436|37.788996 -122.415368|37.789154 -122.415300|37.789312 -122.415232|37.789470 -122.415164|37.789627 -122.415096|37.789785 -122.415028|37.789927 -122.414983|37.790052 -122.414966|37.790177 -122.414948|37.790301 -122.414931|37.790426 -122.414913|37.790550 -122.414896|37.790675 -122.414879|37.790799 -122.414861|37.790924 -122.414844|37.791065 -122.414832|37.791252 -122.414837|37.791439 -122.414843|37.791625 -122.414848|37.791812 -122.414853|37.791999 -122.414858|37.792185 -122.414863|37.792372 -122.414868|37.792559 -122.414873|37.792741 -122.414880|37.792868 -122.414911|37.792995 -122.414942|37.793122 -122.414973|37.793249 -122.415004|37.793376 -122.415035|37.793503 -122.415066|37.793630 -122.415097|37.793757 -122.415128|37.793884 -122.415159|37.794016 -122.415186|37.794149 -122.415212|37.794281 -122.415239|37.794414 -122.415265|37.794546 -122.415291|37.794679 -122.415317|37.794811 -122.415343|37.794944 -122.415370|37.795076 -122.415396|37.795220 -122.415436|37.795368 -122.415481|37.795516 -122.415527|37.795664 -122.415572|37.795812 -122.415618|37.795960 -122.415663|37.796109 -122.415709|37.796257 -122.415755|37.796405 -122.415800|37.796554 -122.415789|37.796703 -122.415721|37.796852 -122.415653|37.797001 -122.415585|37.797150 -122.415518|37.797299 -122.415450|37.797448 -122.415382|37.797598 -122.415314|37.797747 -122.415246|37.797884 -122.415211|37.797995 -122.415248|37.798106 -122.415286|37.798217 -122.415323|37.798328 -122.415361|37.798439 -122.415398|37.798550 -122.415436|37.798661 -122.415473|37.798772 -122.415511|37.798887 -122.415540|37.799034 -122.415510|37.799182 -122.415479|37.799329 -122.415448|37.799476 -122.415418|37.799623 -122.415387|37.799771 -122.415356|37.799918 -122.415326|37.800065 -122.415295|37.800213 -122.415264|37.800381 -122.415207|37.800552 -122.415147|37.800722 -122.415088|37.800892 -122.415028|37.801063 -122.414969|37.801233 -122.414909|37.801403 -122.414849|37.801574 -122.414790|37.801744 -122.414730|37.801886 -122.414683|37.802018 -122.414641|37.802150 -122.414598|37.802281 -122.414556|37.802413 -122.414514|37.802545 -122.414471|37.802677 -122.414429|37.802808 -122.414387|37.802940 -122.414345|37.803074 -122.414310|37.803208 -122.414283|37.803343 -122.414255|37.803478 -122.414228|37.803613 -122.414200|37.803748 -122.414173|37.803882 -122.414145|37.804017 -122.414118|37.804152 -122.414090|37.804295 -122.414045|37.804455 -122.413966|37.804614 -122.413887|37.804774 -122.413808|37.804933 -122.413729|37.805093 -122.413650|37.805252 -122.413571|37.805412 -122.413492|37.805571 -122.413413|37.805727 -122.413350|37.805863 -122.413375|37.805998 -122.413400|37.806134 -122.413426|37.806270 -122.413451|37.806406 -122.413476|37.806541 -122.413501|37.806677 -122.413527|37.806813 -122.413552|37.806949 -122.413577|37.807122 -122.413634|37.807297 -122.413693|37.807472 -122.413752|37.807647 -122.413810|37.807821 -122.413869|37.807996 -122.413928|37.808171 -122.413986|37.808346 -122.414045|37.808521 -122.414103|37.808689 -122.414156|37.808855 -122.414206|37.809021 -122.414256|37.809187 -122.414307|37.809353 -122.414357|37.809519 -122.414408|37.809685 -122.414458|37.809852 -122.414508|37.810018 -122.414559|37.810189 -122.414605|37.810364 -122.414650|37.810540 -122.414694|37.810715 -122.414738|37.810890 -122.414782|37.811065 -122.414826|37.811241 -122.414870|37.811416 -122.414915|37.811591 -122.414959|37.811769 -122.414962|37.811953 -122.414899|37.812136 -122.414837|37.812319 -122.414774|37.812502 -122.414711|37.812685 -122.414649|37.812868 -122.414586|37.813051 -122.414523|37.813234 -122.414461|37.813406 -122.414403|37.813530 -122.414368|37.813655 -122.414334|37.813779 -122.414299|37.813903 -122.414264|37.814028 -122.414229|37.814152 -122.414194|37.814276 -122.414160|37.814401 -122.414125|37.814525 -122.414090
37.776772 -122.421272|37.776853 -122.421312|37.776933 -122.421352|37.777014 -122.421392|37.777094 -122.421432|37.777175 -122.421471|37.777256 -122.421511|37.777336 -122.421551|37.777417 -122.421591|37.777497 -122.421631|37.777578 -122.421671|37.777658 -122.421711|37.777739 -122.421751|37.777820 -122.421791|37.777900 -122.421831|37.777981 -122.421870|37.778061 -122.421910|37.778142 -122.421950|37.778223 -122.421990|37.778302 -122.422030|37.778367 -122.422066|37.778432 -122.422103|37.778497 -122.422140|37.778562 -122.422176|37.778626 -122.422213|37.778691 -122.422249|37.778756 -122.422286|37.778821 -122.422322|37.778886 -122.422359|37.778951 -122.422396|37.779016 -122.422432|37.779081 -122.422469|37.779146 -122.422505|37.779211 -122.422542|37.779275 -122.422578|37.779340 -122.422615|37.779405 -122.422651|37.779470 -122.422688|37.779539 -122.422721|37.779627 -122.422737|37.779715 -122.422753|37.779803 -122.422769|37.779891 -122.422785|37.779979 -122.422801|37.780067 -122.422817|37.780155 -122.422833|37.780243 -122.422849|37.780331 -122.422865|37.780419 -122.422881|37.780507 -122.422896|37.780595 -122.422912|37.780683 -122.422928|37.780771 -122.422944|37.780859 -122.422960|37.780947 -122.422976|37.781035 -122.422992|37.781123 -122.423008|37.781206 -122.423016|37.781273 -122.422997|37.781339 -122.422978|37.781405 -122.422959|37.781471 -122.422940|37.781538 -122.422921|37.781604 -122.422902|37.781670 -122.422883|37.781736 -122.422864|37.781803 -122.422845|37.781869 -122.422826|37.781935 -122.422807|37.782002 -122.422788|37.782068 -122.422769|37.782134 -122.422750|37.782200 -122.422731|37.782267 -122.422712|37.782333 -122.422693|37.782399 -122.422674|37.782465 -122.422654|37.782530 -122.422632|37.782595 -122.422610|37.782659 -122.422588|37.782724 -122.422567|37.782789 -122.422545|37.782854 -122.422523|37.782918 -122.422501|37.782983 -122.422479|37.783048 -122.422457|37.783113 -122.422435|37.783178 -122.422413|37.783242 -122.422391|37.783307 -122.422369|37.783372 -122.422347|37.783437 -122.422325|37.783502 -122.422303|37.783566 -122.422281|37.783631 -122.422259|37.783706 -122.422248|37.783797 -122.422253|37.783888 -122.422258|37.783979 -122.422263|37.784070 -122.422268|37.784162 -122.422274|37.784253 -122.422279|37.784344 -122.422284|37.784435 -122.422289|37.784526 -122.422294|37.784617 -122.422299|37.784708 -122.422304|37.784799 -122.422309|37.784890 -122.422315|37.784982 -122.422320|37.785073 -122.422325|37.785164 -122.422330|37.785255 -122.422335|37.785346 -122.422340|37.785442 -122.422333|37.785545 -122.422312|37.785648 -122.422291|37.785751 -122.422270|37.785854 -122.422249|37.785957 -122.422228|37.786060 -122.422207|37.786163 -122.422186|37.786266 -122.422165|37.786369 -122.422144|37.786471 -122.422122|37.786574 -122.422101|37.786677 -122.422080|37.786780 -122.422059|37.786883 -122.422038|37.786986 -122.422017|37.787089 -122.421996|37.787192 -122.421975|37.787295 -122.421954|37.787387 -122.421957|37.787472 -122.421982|37.787556 -122.422007|37.787640 -122.422032|37.787724 -122.422057|37.787809 -122.422082|37.787893 -122.422107|37.787977 -122.422132|37.788061 -122.422157|37.788145 -122.422182|37.788230 -122.422207|37.788314 -122.422232|37.788398 -122.422257|37.788482 -122.422282|37.788567 -122.422307|37.788651 -122.422332|37.788735 -122.422357|37.788819 -122.422381|37.788904 -122.422406|37.788998 -122.422409|37.789098 -122.422397|37.789199 -122.422386|37.789299 -122.422374|37.789400 -122.422363|37.789500 -122.422351|37.789601 -122.422339|37.789701 -122.422328|37.789802 -122.422316|37.789902 -122.422305|37.790003 -122.422293|37.790103 -122.422282|37.790204 -122.422270|37.790305 -122.422258|37.790405 -122.422247|37.790506 -122.422235|37.790606 -122.422224|37.790707 -122.422212|37.790807 -122.422201|37.790898 -122.422220|37.790985 -122.422252|37.791071 -122.422285|37.791158 -122.422317|37.791245 -122.422350|37.791331 -122.422383|37.791418 -122.422415|37.791505 -122.422448|37.791591 -122.422480|37.791678 -122.422513|37.791765 -122.422546|37.791851 -122.422578|37.791938 -122.422611|37.792025 -122.422643|37.792111 -122.422676|37.792198 -122.422709|37.792285 -122.422741|37.792371 -122.422774|37.792458 -122.422806|37.792530 -122.422810|37.792597 -122.422805|37.792664 -122.422801|37.792731 -122.422796|37.792798 -122.422791|37.792865 -122.422786|37.792933 -122.422781|37.793000 -122.422776|37.793067 -122.422771|37.793134 -122.422767|37.793201 -122.422762|37.793268 -122.422757|37.793336 -122.422752|37.793403 -122.422747|37.793470 -122.422742|37.793537 -122.422737|37.793604 -122.422732|37.793671 -122.422728|37.793739 -122.422723|37.793809 -122.422724|37.793879 -122.422726|37.793949 -122.422727|37.794020 -122.422729|37.794090 -122.422731|37.794161 -122.422733|37.794231 -122.422735|37.794302 -122.422737|37.794372 -122.422739|37.794443 -122.422741|37.794513 -122.422743|37.794583 -122.422745|37.794654 -122.422746|37.794724 -122.422748|37.794795 -122.422750|37.794865 -122.422752|37.794936 -122.422754|37.795006 -122.422756|37.795077 -122.422758|37.795174 -122.422750|37.795273 -122.422742|37.795373 -122.422734|37.795472 -122.422725|37.795572 -122.422717|37.795671 -122.422709|37.795771 -122.422701|37.795870 -122.422692|37.795970 -122.422684|37.796069 -122.422676|37.796169 -122.422667|37.796268 -122.422659|37.796368 -122.422651|37.796467 -122.422642|37.796567 -122.422634|37.796666 -122.422626|37.796766 -122.422618|37.796865 -122.422609|37.796965 -122.422601
